id,boe,puesto_reconstruido,puesto_normalizado,estado,motivo
36474,BOE-A-2021-3957,INSPECTOR/INSPECTORA DE TRABAJO Y S.S. N27.,Inspector/Inspector DE TRABAJO Y S.S. N27.,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38539,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38540,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38541,BOE-A-2021-14357,ESPECIALISTA DE OFICINAS.,ESPECIALISTA DE OFICINAS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38542,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38543,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38544,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38545,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38546,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38547,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38548,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38549,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38550,BOE-A-2021-14357,OFICINA GENERICO.,OFICINA GENERICO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38551,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38553,BOE-A-2021-14357,OFICINA GENERICO.,OFICINA GENERICO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38554,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA DOS.,SERVICIO INTERIOR DE VIGILANCIA DOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38555,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38556,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38557,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38558,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA DOS.,SERVICIO INTERIOR DE VIGILANCIA DOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38559,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38560,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38561,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA DOS.,SERVICIO INTERIOR DE VIGILANCIA DOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38563,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38564,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38565,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA DOS.,SERVICIO INTERIOR DE VIGILANCIA DOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38566,BOE-A-2021-14357,GENERICO AREA MIXTA.,GENERICO AREA MIXTA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38567,BOE-A-2021-14357,ESPECIALISTA DE OFICINAS.,ESPECIALISTA DE OFICINAS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38568,BOE-A-2021-14357,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,ENCARGADO/ENCARGADA DE DEPARTAMENTO DE VIGIL.INTERIOR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38569,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38573,BOE-A-2021-14357,COORDINADOR/COORDINADORA DE SERVICIOS.,COORDINADOR/COORDINADORA DE SERVICIOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38574,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA DOS.,SERVICIO INTERIOR DE VIGILANCIA DOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38575,BOE-A-2021-14357,APOYO SERVICIO DE GEST. DE PENAS Y MEDIDAS ALTERNATIVAS.,APOYO SERVICIO DE GEST. DE PENAS Y MEDIDAS ALTERNATIVAS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38576,BOE-A-2021-14357,OFICINA GENERICO.,OFICINA GENERICO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38577,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38578,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA DOS.,SERVICIO INTERIOR DE VIGILANCIA DOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38579,BOE-A-2021-14357,OFICINA GENERICO.,OFICINA GENERICO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38580,BOE-A-2021-14357,OFICINA GENERICO.,OFICINA GENERICO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38581,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38582,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA DOS.,SERVICIO INTERIOR DE VIGILANCIA DOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38583,BOE-A-2021-14357,GENERICO AREA MIXTA.,GENERICO AREA MIXTA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
38584,BOE-A-2021-14357,SERVICIO INTERIOR DE VIGILANCIA.,SERVICIO INTERIOR DE VIGILANCIA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
42479,BOE-A-2022-10576,JEFE / JEFA DE SECCIÓN.,JEFE/JEFA DE SECCIÓN.,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
42561,BOE-A-2022-10890,SUBCAJERO / SUBCAJERA.,SUBCAJERO/SUBCAJERA.,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
42695,BOE-A-2022-11535,JURISTA.,JURISTA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
42696,BOE-A-2022-11535,PSICOLOGO/PSICOLOGA DE MEDIO ABIERTO.,Psicólogo/Psicóloga DE MEDIO ABIERTO.,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
42697,BOE-A-2022-11535,PSICOLOGO/PSICOLOGA DE CIS.,Psicólogo/Psicóloga DE CIS.,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
42726,BOE-A-2022-11655,JEFE/JEFA DE ÁREA DE CONTROL DE CALIDAD,JEFE/JEFA DE ÁREA DE CONTROL DE CALIDAD,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
45399,BOE-A-2022-17860,ABOGADO / ABOGADA DEL ESTADO.,ABOGADO/ABOGADA DEL ESTADO.,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
48952,BOE-A-2022-21597,JEFE/JEFA DE EQUIPO INSPECCIÓN,JEFE/JEFA DE EQUIPO INSPECCIÓN,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
99840,BOE-A-2025-18984,ABOGADO / ABOGADA DEL ESTADO,ABOGADO/ABOGADA DEL ESTADO,CUBIERTO_POR_NORMALIZADOR,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100776,BOE-A-2025-22543,OFICINA DE JUSTICIA DE ADRA.,OFICINA DE JUSTICIA DE ADRA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100777,BOE-A-2025-22543,OFICINA DE JUSTICIA DE ALBOX.,OFICINA DE JUSTICIA DE ALBOX.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100778,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE BERJA.,OFICINA GENERAL DEL REGISTRO CIVIL DE BERJA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100779,BOE-A-2025-22543,OFICINA DE JUSTICIA DE CUEVAS DE ALMANZORA.,OFICINA DE JUSTICIA DE CUEVAS DE ALMANZORA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100780,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100781,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100782,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100783,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100784,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100785,BOE-A-2025-22543,SERVICIO COMÚN DE EJECUCIÓN.,SERVICIO COMÚN DE EJECUCIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100786,BOE-A-2025-22543,SERVICIO COMÚN DE EJECUCIÓN.,SERVICIO COMÚN DE EJECUCIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100787,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE EL EJIDO.,OFICINA GENERAL DEL REGISTRO CIVIL DE EL EJIDO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100788,BOE-A-2025-22543,OFICINA DE JUSTICIA DE GARRUCHA.,OFICINA DE JUSTICIA DE GARRUCHA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100789,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100790,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100791,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100792,BOE-A-2025-22543,OFICINA DE JUSTICIA DE PULPI.,OFICINA DE JUSTICIA DE PULPI.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100793,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100794,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE PURCHENA.,OFICINA GENERAL DEL REGISTRO CIVIL DE PURCHENA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100795,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100796,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100797,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,OFICINA GENERAL DEL REGISTRO CIVIL DE ROQUETAS DE MAR.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100798,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100799,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100800,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100801,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100802,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100803,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100804,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE VERA.,OFICINA GENERAL DEL REGISTRO CIVIL DE VERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100805,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE VELEZ-RUBIO.,OFICINA GENERAL DEL REGISTRO CIVIL DE VELEZ-RUBIO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100806,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100807,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE ARCOS DE LA FRONTERA.,OFICINA GENERAL DEL REGISTRO CIVIL DE ARCOS DE LA FRONTERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100808,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100809,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,OFICINA GENERAL DEL REGISTRO CIVIL DE BARBATE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100810,BOE-A-2025-22543,OFICINA DE JUSTICIA DE BENALUP-CASAS VIEJAS.,OFICINA DE JUSTICIA DE BENALUP-CASAS VIEJAS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100811,BOE-A-2025-22543,OFICINA DE JUSTICIA DE BORNOS.,OFICINA DE JUSTICIA DE BORNOS.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100812,BOE-A-2025-22543,SERVICIO COMÚN GENERAL.,SERVICIO COMÚN GENERAL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100813,BOE-A-2025-22543,OFICINA DE JUSTICIA DE CONIL.,OFICINA DE JUSTICIA DE CONIL.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100814,BOE-A-2025-22543,OFICINA DE JUSTICIA DE JIMENEA DE LA FRONTERA.,OFICINA DE JUSTICIA DE JIMENEA DE LA FRONTERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100815,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100816,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100817,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100818,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100819,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100820,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100821,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100822,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,OFICINA GENERAL DEL REGISTRO CIVIL DE LA LINEA DE LA CONCEPCION.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100823,BOE-A-2025-22543,OFICINA DE JUSTICIA DE OLVERA.,OFICINA DE JUSTICIA DE OLVERA.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100824,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100825,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100826,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100827,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100828,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100829,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN FERNANDO.,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN FERNANDO.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100830,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100831,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100832,BOE-A-2025-22543,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,OFICINA GENERAL DEL REGISTRO CIVIL DE SAN ROQUE.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100833,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
100834,BOE-A-2025-22543,SERVICIO COMÚN DE TRAMITACIÓN.,SERVICIO COMÚN DE TRAMITACIÓN.,PRE_FASE9_PENDIENTE_NORMALIZACION,Inventario para auditoría semántica posterior; FASE 8 permanece cerrada
